,DOM,delay
1873,5,50915
1874,5,50914
1875,5,50915
1876,5,50915
1877,5,50915
1878,5,50914
1879,5,50915
1880,5,50915
1881,5,50915
1882,5,50915
1883,5,50914
1884,5,50915
1885,5,50915
1886,5,50915
1887,5,50914
1888,5,50915
1889,5,50915
1890,5,50915
1891,5,50915
1892,5,50915
1893,5,50915
1894,5,50915
1895,5,50915
1896,5,50914
1897,5,50915
1898,5,50915
1899,5,50915
1900,5,50914
1901,5,50915
1902,5,50915
1903,5,50915
1904,5,50915
1905,5,50915
1906,5,50915
1907,5,50915
1908,5,50915
1909,5,50914
1910,5,50915
1911,5,50915
1912,5,50915
1913,5,50914
1914,5,50915
1915,5,50915
1916,5,50915
1917,5,50914
1918,5,50915
1919,5,50915
1920,5,50915
1921,5,50914
1922,5,50915
1923,5,50915
1924,5,50915
1925,5,50915
1926,5,50914
1927,5,50915
1928,5,50915
1929,5,50915
1930,5,50914
1931,5,50915
1932,5,50915
1933,5,50915
1934,5,50914
1935,5,50915
1936,5,50915
1937,5,50915
1938,5,50914
1939,5,50914
1940,5,50915
1941,5,50915
1942,5,50915
1943,5,50914
1944,5,50915
1945,5,50915
1946,5,50915
1947,5,50914
1948,5,50915
1949,5,50915
1950,5,50915
1951,5,50915
1952,5,50915
1953,5,50915
1954,5,50915
1955,5,50915
1956,5,50914
1957,5,50915
1958,5,50915
1959,5,50915
1960,5,50914
1961,5,50915
1962,5,50915
1963,5,50915
1964,5,50914
1965,5,50915
1966,5,50915
1967,5,50915
1968,5,50915
1969,5,50915
1970,5,50915
1971,5,50915
1972,5,50915
1973,5,50914
1974,5,50915
1975,5,50915
1976,5,50915
1977,5,50914
1978,5,50915
1979,5,50915
1980,5,50915
1981,5,50914
1982,5,50915
1983,5,50915
1984,5,50915
1985,5,50914
1986,5,50915
1987,5,50915
1988,5,50915
1989,5,50914
1990,5,50914
1991,5,50915
1992,5,50915
1993,5,50914
1994,5,50914
1995,5,50915
1996,5,50915
1997,5,50915
1998,5,50914
1999,5,50915
2000,5,50915
2001,5,50915
2002,5,50914
2003,5,50915
2004,5,50915
2005,5,50915
2006,5,50915
2007,5,50915
2008,5,50915
2009,5,50915
2010,5,50915
2011,5,50915
2012,5,50915
2013,5,50915
2014,5,50915
2015,5,50914
2016,5,50915
2017,5,50915
2018,5,50915
2019,5,50914
2020,5,50915
2021,5,50915
2022,5,50915
2023,5,50914
2024,5,50915
2025,5,50915
2026,5,50915
2027,5,50915
2028,5,50914
2029,7,57268
2030,7,57267
2031,7,57267
2032,7,57267
2033,7,57268
2034,7,57268
2035,7,57267
2036,7,57267
2037,7,57267
2038,7,57268
2039,7,57268
2040,7,57267
2041,7,57267
2042,7,57268
2043,7,57268
2044,7,57267
2045,7,57267
2046,7,57267
2047,7,57268
2048,7,57268
2049,7,57267
2050,7,57267
2051,7,57268
2052,7,57268
2053,7,57268
2054,7,57267
2055,7,57268
2056,7,57268
2057,7,57268
2058,7,57267
2059,7,57267
2060,7,57268
2061,7,57268
2062,7,57267
2063,7,57267
2064,7,57267
2065,7,57268
2066,7,57268
2067,7,57267
2068,7,57267
2069,7,57268
2070,7,57268
2071,7,57268
2072,7,57267
2073,7,57267
2074,7,57268
2075,7,57268
2076,7,57267
2077,7,57267
2078,7,57268
2079,7,57268
2080,7,57267
2081,7,57267
2082,7,57267
2083,7,57268
2084,7,57268
2085,7,57267
2086,7,57267
2087,7,57268
2088,7,57268
2089,7,57267
2090,7,57267
2091,7,57267
2092,7,57268
2093,7,57268
2094,7,57267
2095,7,57267
2096,7,57268
2097,7,57268
2098,7,57267
2099,7,57267
2100,7,57267
2101,7,57268
2102,7,57268
2103,7,57267
2104,7,57267
2105,7,57267
2106,7,57268
2107,7,57267
2108,7,57267
2109,7,57267
2110,7,57268
2111,7,57268
2112,7,57267
2113,7,57267
2114,7,57268
2115,7,57268
2116,7,57267
2117,7,57267
2118,7,57268
2119,7,57268
2120,7,57268
2121,7,57267
2122,7,57267
2123,7,57268
2124,7,57268
2125,7,57267
2126,7,57267
2127,7,57267
2128,7,57268
2129,7,57268
2130,7,57267
2131,7,57267
2132,7,57268
2133,7,57268
2134,7,57267
2135,7,57267
2136,7,57267
2137,7,57268
2138,7,57268
2139,7,57267
2140,7,57267
2141,7,57268
2142,7,57268
2143,7,57267
2144,7,57267
2145,7,57267
2146,7,57268
2147,7,57267
2148,7,57267
2149,7,57267
2150,7,57268
2151,7,57268
2152,7,57267
2153,7,57267
2154,7,57268
2155,7,57268
2156,7,57267
2157,7,57267
2158,7,57267
2159,7,57268
2160,7,57267
2161,7,57267
2162,7,57267
2163,7,57268
2164,7,57268
2165,7,57267
2166,7,57267
2167,7,57267
2168,7,57268
2169,7,57268
2170,7,57267
2171,7,57267
2172,7,57267
2173,7,57268
2174,7,57267
2175,7,57267
2176,7,57267
2177,7,57268
2178,7,57267
2179,7,57267
2180,7,57267
2181,7,57268
2182,7,57268
2183,7,57267
2184,7,57267
2185,7,57268
2186,7,57268
2187,7,57267
2188,7,57267
2189,7,57267
2190,7,57268
2191,7,57268
2192,7,57267
2193,7,57267
2194,7,57268
2195,7,57268
2196,7,57267
2197,7,57267
2198,7,57267
2199,7,57268
2200,7,57268
2201,7,57267
2202,7,57267
2203,7,57268
2204,7,57268
2205,7,57267
2206,7,57267
2207,7,57267
2208,7,57268
2209,7,57267
2210,7,57267
2211,7,57267
2212,7,57268
2213,7,57268
2214,7,57267
2215,7,57267
2216,7,57267
2217,7,57268
2218,7,57267
2219,7,57267
2220,7,57267
2221,7,57268
2222,7,57268
2223,7,57267
2224,7,57267
2225,7,57268
2226,7,57268
2227,7,57267
2228,7,57267
2229,7,57267
2230,7,57268
2231,7,57267
2232,7,57267
2233,7,57267
2234,7,57268
2235,7,57268
2236,7,57267
2237,7,57267
2238,7,57268
2239,7,57268
2240,7,57267
2241,7,57267
2242,7,57268
2243,7,57268
2244,7,57268
2245,7,57267
2246,7,57267
2247,7,57268
2248,7,57268
2249,7,57267
2250,7,57267
2251,7,57268
2252,7,57268
2253,7,57267
2254,7,57267
2255,7,57267
2256,7,57268
2257,7,57268
2258,7,57267
2259,7,57267
2260,7,57267
2261,7,57268
2262,7,57267
2263,7,57267
2264,7,57267
2265,7,57268
2266,7,57268
2267,7,57267
2268,7,57267
2269,7,57268
2270,7,57268
2271,7,57267
2272,7,57267
2273,7,57268
2274,7,57268
2275,7,57268
2276,7,57267
2277,7,57267
2278,7,57268
2279,7,57268
2280,7,57267
2281,7,57267
2282,7,57268
2283,7,57268
2284,7,57267
2285,7,57267
2286,7,57267
2287,7,57268
2288,7,57268
2289,7,57267
2290,7,57267
2291,7,57268
2292,7,57268
2293,7,57267
2294,7,57267
2295,7,57268
2296,7,57268
2297,7,57267
2298,7,57267
2299,7,57268
2300,7,57268
2301,7,57268
2302,7,57267
2303,7,57267
2304,7,57268
2305,7,57268
2306,7,57267
2307,7,57267
2308,7,57268
2309,7,57268
2310,7,57267
2311,7,57267
2312,7,57267
2313,7,57268
2314,7,57268
2315,7,57267
2316,7,57267
2317,7,57268
2318,7,57268
2319,7,57267
2320,7,57267
2321,7,57267
2322,7,57268
2323,7,57268
2324,7,57267
2325,7,57267
2326,7,57268
2327,7,57268
2328,7,57267
2329,7,57267
2330,7,57268
2331,7,57268
2332,7,57267
2333,7,57267
2334,7,57268
2335,7,57268
2336,7,57268
2337,7,57267
2338,7,57267
2339,7,57268
2340,7,57268
2341,7,57267
2342,7,57267
2343,7,57268
2344,7,57268
2345,7,57267
2346,7,57267
2347,7,57267
2348,7,57268
2349,7,57267
2350,7,57267
2351,7,57267
2352,7,57268
2353,7,57268
2354,7,57267
2355,7,57267
2356,7,57268
2357,7,57268
2358,7,57268
2359,7,57267
2360,7,57267
2361,7,57268
2362,7,57267
2363,7,57267
2364,7,57267
2365,7,57268
2366,7,57268
2367,7,57267
2368,7,57267
2369,7,57268
2370,7,57268
2371,7,57267
2372,7,57267
2373,7,57267
2374,7,57268
2375,7,57267
2376,7,57267
2377,7,57267
2378,7,57268
2379,7,57268
2380,7,57267
2381,7,57267
2382,7,57268
2383,7,57268
2384,7,57267
2385,7,57267
2386,7,57268
2387,7,57268
2388,7,57267
2389,7,57267
2390,7,57267
2391,7,57268
2392,7,57268
2393,7,57267
2394,7,57267
2395,7,57268
2396,7,57268
2397,7,57267
2398,7,57267
2399,7,57268
2400,7,57268
2401,7,57267
2402,7,57267
2403,7,57267
2404,7,57268
2405,7,57268
2406,7,57267
2407,7,57267
2408,7,57268
2409,7,57268
2410,7,57267
2411,7,57267
2412,7,57268
2413,7,57268
2414,7,57267
2415,7,57267
2416,7,57267
2417,7,57268
2418,7,57268
2419,7,57267
2420,7,57267
2421,7,57268
2422,7,57268
2423,7,57267
2424,7,57267
2425,7,57268
2426,7,57268
2427,7,57267
2428,7,57267
2429,7,57268
2430,7,57268
2431,7,57268
2432,7,57267
2433,7,57267
2434,7,57268
2435,7,57267
2436,7,57267
2437,7,57267
2438,7,57268
2439,7,57268
2440,7,57267
2441,7,57267
2442,7,57268
2443,7,57268
2444,7,57267
2445,7,57267
2446,7,57267
2447,7,57268
2448,7,57267
2449,7,57267
2450,7,57267
2451,7,57268
2452,7,57268
2453,7,57267
2454,7,57267
2455,7,57268
2456,7,57268
2457,7,57267
2458,7,57267
2459,7,57268
2460,7,57268
2461,7,57267
2462,7,57267
2463,7,57267
2464,7,57268
2465,7,57267
2466,7,57267
2467,7,57267
2468,7,57268
2469,7,57268
2470,7,57267
2471,7,57267
2472,7,57268
2473,7,57268
2474,7,57267
2475,7,57267
2476,7,57268
2477,7,57268
2478,7,57267
2479,7,57267
2480,7,57267
2481,7,57268
2482,7,57268
2483,7,57267
2484,7,57267
2485,7,57268
2486,7,57268
2487,7,57267
2488,7,57267
2489,7,57268
2490,7,57268
2491,7,57267
2492,7,57267
2493,7,57268
2494,7,57268
2495,7,57267
2496,7,57267
2497,7,57267
2498,7,57268
2499,7,57267
2500,7,57267
2501,7,57267
2502,7,57268
2503,7,57268
2504,7,57267
2505,7,57267
2506,7,57268
2507,7,57268
2508,7,57267
2509,7,57267
2510,7,57268
2511,7,57268
2512,7,57267
2513,7,57267
2514,7,57268
2515,7,57268
2516,7,57267
2517,7,57267
2518,7,57268
2519,7,57268
2520,7,57268
2521,7,57267
2522,7,57267
2523,7,57268
2524,7,57268
2525,7,57267
2526,7,57267
2527,7,57268
2528,7,57268
2529,7,57267
2530,7,57267
2531,7,57268
2532,7,57268
2533,7,57267
2534,7,57267
2535,7,57267
2536,8,67751
2537,8,67751
2538,8,67751
2539,8,67750
2540,8,67751
2541,8,67751
2542,8,67751
2543,8,67750
2544,8,67750
2545,8,67751
2546,8,67751
2547,8,67751
2548,8,67750
2549,8,67751
2550,8,67751
2551,8,67751
2552,8,67750
2553,8,67750
2554,8,67751
2555,8,67751
2556,8,67751
2557,8,67750
2558,8,67751
2559,8,67751
2560,8,67751
2561,8,67751
2562,8,67751
2563,8,67751
2564,8,67751
2565,8,67751
2566,8,67750
2567,8,67751
2568,8,67751
2569,8,67751
2570,8,67751
2571,8,67750
2572,8,67751
2573,8,67751
2574,8,67751
2575,8,67750
2576,8,67751
2577,8,67751
2578,8,67751
2579,8,67751
2580,8,67750
2581,8,67751
2582,8,67751
2583,8,67751
2584,8,67750
2585,8,67751
2586,8,67751
2587,8,67751
2588,8,67751
2589,8,67750
2590,8,67751
2591,8,67751
2592,8,67751
2593,8,67750
2594,8,67751
2595,8,67751
2596,8,67751
2597,8,67751
2598,8,67750
2599,8,67751
2600,8,67751
2601,8,67751
2602,8,67750
2603,8,67751
2604,8,67751
2605,8,67751
2606,8,67751
2607,8,67750
2608,8,67751
2609,8,67751
2610,8,67751
2611,8,67750
2612,8,67750
2613,8,67751
2614,8,67751
2615,8,67751
2616,8,67750
2617,8,67751
2618,8,67751
2619,8,67751
2620,8,67750
2621,8,67751
2622,8,67751
2623,8,67751
2624,8,67751
2625,8,67751
2626,8,67751
2627,8,67751
2628,8,67751
2629,8,67750
2630,8,67751
2631,8,67751
2632,8,67751
2633,8,67751
2634,8,67750
2635,8,67751
2636,8,67751
2637,8,67751
2638,8,67750
2639,8,67751
2640,8,67751
2641,8,67751
2642,8,67751
2643,8,67750
2644,8,67751
2645,8,67751
2646,8,67751
2647,8,67750
2648,8,67751
2649,8,67751
2650,8,67751
2651,8,67750
2652,8,67750
2653,8,67751
2654,8,67751
2655,8,67751
2656,8,67750
2657,8,67751
2658,8,67751
2659,8,67751
2660,8,67750
2661,8,67751
2662,8,67751
2663,8,67751
2664,8,67751
2665,8,67750
2666,8,67751
2667,8,67751
2668,8,67751
2669,8,67750
2670,8,67751
2671,8,67751
2672,8,67751
2673,8,67750
2674,8,67750
2675,8,67751
2676,8,67751
2677,8,67751
2678,8,67750
2679,8,67750
2680,8,67751
2681,8,67751
2682,8,67750
2683,8,67750
2684,8,67751
2685,8,67751
2686,8,67751
2687,8,67750
2688,8,67751
2689,8,67751
2690,8,67751
2691,8,67750
2692,8,67751
2693,8,67751
2694,8,67751
2695,8,67751
2696,8,67750
2697,8,67751
2698,8,67751
2699,8,67751
2700,8,67750
2701,8,67751
2702,8,67751
2703,8,67751
2704,8,67750
2705,8,67750
2706,8,67751
2707,8,67751
2708,8,67751
2709,8,67750
2710,8,67751
2711,8,67751
2712,8,67751
2713,8,67750
2714,8,67750
2715,8,67751
2716,8,67751
2717,8,67751
2718,8,67750
2719,8,67751
2720,8,67751
2721,8,67751
2722,8,67750
2723,8,67750
2724,8,67751
2725,8,67751
2726,8,67751
2727,8,67750
2728,8,67751
2729,8,67751
2730,8,67751
2731,8,67750
2732,8,67751
2733,8,67751
2734,8,67751
2735,8,67751
2736,8,67750
2737,8,67751
2738,8,67751
2739,8,67751
2740,8,67750
2741,8,67751
2742,8,67751
2743,8,67751
2744,8,67750
2745,8,67751
2746,8,67751
2747,8,67751
2748,8,67751
2749,8,67751
2750,8,67751
2751,8,67751
2752,8,67751
2753,8,67750
2754,8,67751
2755,8,67751
2756,8,67751
2757,8,67751
2758,8,67751
2759,8,67751
2760,8,67751
2761,8,67751
2762,8,67750
2763,8,67751
2764,8,67751
2765,8,67751
2766,8,67750
2767,8,67750
2768,8,67751
2769,8,67751
2770,8,67751
2771,8,67750
2772,8,67751
2773,8,67751
2774,8,67751
2775,8,67750
2776,8,67751
2777,8,67751
2778,8,67751
2779,8,67750
2780,8,67751
2781,8,67751
2782,8,67751
2783,8,67751
2784,8,67750
2785,8,67751
2786,8,67751
2787,8,67751
2788,8,67750
2789,8,67751
2790,8,67751
2791,8,67751
2792,8,67751
2793,8,67750
2794,8,67751
2795,8,67751
2796,8,67751
2797,8,67750
2798,8,67751
2799,8,67751
2800,8,67751
2801,8,67750
2802,8,67751
2803,8,67751
2804,8,67751
2805,8,67751
2806,8,67751
2807,8,67751
2808,8,67751
2809,8,67751
2810,8,67750
2811,8,67751
2812,8,67751
2813,8,67751
2814,8,67750
2815,8,67751
2816,8,67751
2817,8,67751
2818,8,67751
2819,8,67750
2820,8,67751
2821,8,67751
2822,8,67751
2823,8,67750
2824,8,67751
2825,8,67751
2826,8,67751
2827,8,67751
2828,8,67750
2829,8,67751
2830,8,67751
2831,8,67751
2832,8,67750
2833,8,67751
2834,8,67751
2835,8,67751
2836,8,67750
2837,8,67751
2838,8,67751
2839,8,67751
2840,8,67750
2841,8,67751
2842,8,67751
2843,8,67751
2844,8,67750
2845,8,67750
2846,8,67751
2847,8,67751
2848,8,67751
2849,8,67750
2850,8,67751
2851,8,67751
2852,8,67751
2853,8,67750
2854,8,67750
2855,8,67751
2856,8,67751
2857,8,67751
2858,8,67750
2859,8,67751
2860,8,67751
2861,8,67751
2862,8,67750
2863,8,67751
2864,8,67751
2865,8,67751
2866,8,67750
2867,8,67750
2868,8,67751
2869,8,67751
2870,8,67751
2871,8,67750
2872,8,67751
2873,8,67751
2874,8,67751
2875,8,67750
2876,8,67751
2877,8,67751
2878,8,67751
2879,8,67751
2880,8,67750
2881,8,67751
2882,8,67751
2883,8,67751
2884,8,67750
2885,8,67751
2886,8,67751
2887,8,67751
2888,8,67750
2889,8,67751
2890,8,67751
2891,8,67751
2892,8,67750
2893,8,67751
2894,8,67751
2895,8,67751
2896,8,67751
2897,8,67750
2898,8,67751
2899,8,67751
2900,8,67751
2901,8,67750
2902,8,67751
2903,8,67751
2904,8,67751
2905,8,67750
2906,8,67751
2907,8,67751
2908,8,67751
2909,8,67751
2910,8,67750
2911,8,67751
2912,8,67751
2913,8,67751
2914,8,67750
2915,8,67751
2916,8,67751
2917,8,67751
2918,8,67750
2919,8,67751
2920,8,67751
2921,8,67751
2922,8,67751
2923,8,67750
2924,8,67751
2925,8,67751
2926,8,67751
2927,8,67750
2928,8,67751
2929,8,67751
2930,8,67751
2931,8,67750
2932,8,67751
2933,8,67751
2934,8,67751
2935,8,67750
2936,8,67751
2937,8,67751
2938,8,67751
2939,8,67751
2940,8,67750
2941,8,67751
2942,8,67751
2943,8,67751
2944,8,67750
2945,8,67751
2946,8,67751
2947,8,67751
2948,8,67750
2949,8,67751
2950,8,67751
2951,8,67751
2952,8,67751
2953,8,67750
2954,8,67751
2955,8,67751
2956,8,67751
2957,8,67750
2958,8,67751
2959,8,67751
2960,8,67751
2961,8,67750
2962,8,67751
2963,8,67751
2964,8,67751
2965,8,67750
2966,8,67751
2967,8,67751
2968,8,67751
2969,8,67750
2970,8,67750
2971,8,67751
2972,8,67751
2973,8,67751
2974,8,67750
2975,8,67751
2976,8,67751
2977,8,67751
2978,8,67750
2979,8,67751
2980,8,67751
2981,8,67751
2982,8,67750
2983,8,67751
2984,8,67751
2985,8,67751
2986,8,67751
2987,8,67750
2988,8,67751
2989,8,67751
2990,8,67750
2991,8,67750
2992,8,67751
2993,8,67751
2994,8,67751
2995,8,67750
2996,8,67751
2997,8,67751
2998,8,67751
2999,8,67750
3000,8,67751
3001,8,67751
3002,8,67751
3003,8,67750
3004,8,67750
3005,8,67751
3006,8,67751
3007,8,67751
3008,8,67750
3009,8,67751
3010,8,67751
3011,8,67751
3012,8,67750
3013,8,67751
3014,8,67751
3015,8,67751
3016,8,67750
3017,8,67751
3018,8,67751
3019,8,67751
3020,8,67750
3021,8,67751
3022,8,67751
3023,8,67751
3024,8,67751
3025,8,67751
3026,8,67751
3027,8,67751
3028,8,67751
3029,8,67750
3030,8,67751
3031,8,67751
3032,8,67751
3033,8,67750
3034,8,67751
3035,8,67751
3036,8,67751
3037,8,67750
3038,8,67751
3039,8,67751
3040,8,67751
3041,8,67751
3042,8,67750
3043,9,70725
3044,9,70725
3045,9,70725
3046,9,70725
3047,9,70726
3048,9,70725
3049,9,70725
3050,9,70725
3051,9,70725
3052,9,70725
3053,9,70725
3054,9,70725
3055,9,70725
3056,9,70726
3057,9,70725
3058,9,70725
3059,9,70725
3060,9,70725
3061,9,70725
3062,9,70725
3063,9,70725
3064,9,70725
3065,9,70726
3066,9,70725
3067,9,70725
3068,9,70725
3069,9,70726
3070,9,70726
3071,9,70725
3072,9,70725
3073,9,70725
3074,9,70726
3075,9,70725
3076,9,70725
3077,9,70725
3078,9,70725
3079,9,70725
3080,9,70725
3081,9,70725
3082,9,70725
3083,9,70726
3084,9,70725
3085,9,70725
3086,9,70725
3087,9,70725
3088,9,70725
3089,9,70725
3090,9,70725
3091,9,70725
3092,9,70726
3093,9,70725
3094,9,70725
3095,9,70725
3096,9,70725
3097,9,70726
3098,9,70725
3099,9,70725
3100,9,70725
3101,9,70726
3102,9,70725
3103,9,70725
3104,9,70725
3105,9,70725
3106,9,70725
3107,9,70725
3108,9,70725
3109,9,70725
3110,9,70726
3111,9,70725
3112,9,70725
3113,9,70725
3114,9,70725
3115,9,70725
3116,9,70725
3117,9,70725
3118,9,70725
3119,9,70725
3120,9,70725
3121,9,70725
3122,9,70725
3123,9,70725
3124,9,70725
3125,9,70725
3126,9,70725
3127,9,70725
3128,9,70726
3129,9,70725
3130,9,70725
3131,9,70725
3132,9,70726
3133,9,70725
3134,9,70725
3135,9,70725
3136,9,70725
3137,9,70726
3138,9,70725
3139,9,70725
3140,9,70725
3141,9,70725
3142,9,70725
3143,9,70725
3144,9,70725
3145,9,70725
3146,9,70725
3147,9,70725
3148,9,70725
3149,9,70725
3150,9,70725
3151,9,70725
3152,9,70725
3153,9,70725
3154,9,70725
3155,9,70725
3156,9,70725
3157,9,70725
3158,9,70725
3159,9,70725
3160,9,70725
3161,9,70725
3162,9,70725
3163,9,70725
3164,9,70726
3165,9,70725
3166,9,70725
3167,9,70725
3168,9,70726
3169,9,70725
3170,9,70725
3171,9,70725
3172,9,70725
3173,9,70725
3174,9,70725
3175,9,70725
3176,9,70725
3177,9,70725
3178,9,70725
3179,9,70725
3180,9,70725
3181,9,70725
3182,9,70725
3183,9,70725
3184,9,70725
3185,9,70725
3186,9,70725
3187,9,70725
3188,9,70725
3189,9,70725
3190,9,70725
3191,9,70725
3192,9,70725
3193,9,70725
3194,9,70725
3195,9,70725
3196,9,70725
3197,9,70725
3198,9,70725
3199,9,70726
3200,9,70725
3201,9,70725
3202,9,70725
3203,9,70725
3204,9,70725
3205,9,70725
3206,9,70725
3207,9,70725
3208,9,70725
3209,9,70725
3210,9,70725
3211,9,70725
3212,9,70725
3213,9,70725
3214,9,70725
3215,9,70725
3216,9,70725
3217,9,70725
3218,9,70725
3219,9,70725
3220,9,70725
3221,9,70725
3222,9,70725
3223,9,70725
3224,9,70725
3225,9,70725
3226,9,70725
3227,9,70725
3228,9,70725
3229,9,70725
3230,9,70725
3231,9,70725
3232,9,70725
3233,9,70725
3234,9,70725
3235,9,70726
3236,9,70725
3237,9,70725
3238,9,70725
3239,9,70725
3240,9,70725
3241,9,70725
3242,9,70725
3243,9,70725
3244,9,70725
3245,9,70725
3246,9,70725
3247,9,70725
3248,9,70725
3249,9,70725
3250,9,70725
3251,9,70725
3252,9,70726
3253,9,70725
3254,9,70725
3255,9,70725
3256,9,70726
3257,9,70725
3258,9,70725
3259,9,70725
3260,9,70725
3261,9,70725
3262,9,70725
3263,9,70725
3264,9,70725
3265,9,70726
3266,9,70725
3267,9,70725
3268,9,70725
3269,9,70725
3270,9,70725
3271,9,70725
3272,9,70725
3273,9,70725
3274,9,70725
3275,9,70725
3276,9,70725
3277,9,70725
3278,9,70725
3279,9,70725
3280,9,70725
3281,9,70725
3282,9,70725
3283,9,70726
3284,9,70725
3285,9,70725
3286,9,70725
3287,9,70726
3288,9,70725
3289,9,70725
3290,9,70725
3291,9,70725
3292,9,70725
3293,9,70725
3294,9,70725
3295,9,70725
3296,9,70726
3297,9,70725
3298,9,70725
3299,9,70725
3300,9,70725
3301,9,70725
3302,9,70725
3303,9,70725
3304,9,70725
3305,9,70725
3306,9,70725
3307,9,70725
3308,9,70725
3309,9,70726
3310,9,70725
3311,9,70725
3312,9,70725
3313,9,70726
3314,9,70725
3315,9,70725
3316,9,70725
3317,9,70725
3318,9,70726
3319,9,70725
3320,9,70725
3321,9,70725
3322,9,70726
3323,9,70725
3324,9,70725
3325,9,70725
3326,9,70725
3327,9,70725
3328,9,70725
3329,9,70725
3330,9,70725
3331,9,70726
3332,9,70725
3333,9,70725
3334,9,70725
3335,9,70725
3336,9,70725
3337,9,70725
3338,9,70725
3339,9,70725
3340,9,70725
3341,9,70725
3342,9,70725
3343,9,70725
3344,9,70726
3345,9,70725
3346,9,70725
3347,9,70725
3348,9,70726
3349,9,70725
3350,9,70725
3351,9,70725
3352,9,70725
3353,9,70725
3354,9,70725
3355,9,70725
3356,9,70725
3357,9,70726
3358,9,70725
3359,9,70725
3360,9,70725
3361,9,70725
3362,9,70725
3363,9,70725
3364,9,70725
3365,9,70725
3366,9,70726
3367,9,70725
3368,9,70725
3369,9,70725
3370,9,70726
3371,9,70725
3372,9,70725
3373,9,70725
3374,9,70725
3375,9,70725
3376,9,70725
3377,9,70725
3378,9,70725
3379,9,70725
3380,9,70725
3381,9,70725
3382,9,70725
3383,9,70726
3384,9,70725
3385,9,70725
3386,9,70725
3387,9,70725
3388,9,70725
3389,9,70725
3390,9,70725
3391,9,70725
3392,9,70725
3393,9,70725
3394,9,70725
3395,9,70725
3396,9,70725
3397,9,70725
3398,9,70725
3399,9,70725
3400,9,70726
3401,9,70725
3402,9,70725
3403,9,70725
3404,9,70725
3405,9,70725
3406,9,70725
3407,9,70725
3408,9,70725
3409,9,70725
3410,9,70725
3411,9,70725
3412,9,70725
3413,9,70726
3414,9,70725
3415,9,70725
3416,9,70725
3417,9,70725
3418,9,70725
3419,9,70725
3420,9,70725
3421,9,70725
3422,9,70725
3423,9,70725
3424,9,70725
3425,9,70725
3426,9,70726
3427,9,70725
3428,9,70725
3429,9,70725
3430,9,70725
3431,9,70725
3432,9,70725
3433,9,70725
3434,9,70725
3435,9,70725
3436,9,70725
3437,9,70725
3438,9,70725
3439,9,70726
3440,9,70725
3441,9,70725
3442,9,70725
3443,9,70726
3444,9,70725
3445,9,70725
3446,9,70725
3447,9,70725
3448,9,70725
3449,9,70725
3450,9,70725
3451,9,70725
3452,9,70725
3453,9,70725
3454,9,70725
3455,9,70725
3456,9,70726
3457,9,70725
3458,9,70725
3459,9,70725
3460,9,70725
3461,9,70725
3462,9,70725
3463,9,70725
3464,9,70725
3465,9,70725
3466,9,70725
3467,9,70725
3468,9,70725
3469,9,70725
3470,9,70725
3471,9,70725
3472,9,70725
3473,9,70726
3474,9,70725
3475,9,70725
3476,9,70725
3477,9,70725
3478,9,70725
3479,9,70725
3480,9,70725
3481,9,70725
3482,9,70725
3483,9,70725
3484,9,70725
3485,9,70725
3486,9,70726
3487,9,70725
3488,9,70725
3489,9,70725
3490,9,70726
3491,9,70725
3492,9,70725
3493,9,70725
3494,9,70725
3495,9,70725
3496,9,70725
3497,9,70725
3498,9,70725
3499,9,70725
3500,9,70725
3501,9,70725
3502,9,70725
3503,9,70726
3504,9,70725
3505,9,70725
3506,9,70725
3507,9,70726
3508,9,70725
3509,9,70725
3510,9,70725
3511,9,70725
3512,9,70725
3513,9,70725
3514,9,70725
3515,9,70725
3516,9,70725
3517,9,70725
3518,9,70725
3519,9,70725
3520,9,70725
3521,9,70725
3522,9,70725
3523,9,70725
3524,9,70726
3525,9,70725
3526,9,70725
3527,9,70725
3528,9,70726
3529,9,70725
3530,9,70725
3531,9,70725
3532,9,70726
3533,9,70725
3534,9,70725
3535,9,70725
3536,9,70725
3537,9,70725
3538,9,70725
3539,9,70725
3540,9,70725
3541,9,70725
3542,9,70725
3543,9,70725
3544,9,70725
3545,9,70726
3546,9,70725
3547,9,70725
3548,9,70725
3549,9,70725
3550,10,77080
3551,10,77080
3552,10,77080
3553,10,77079
3554,10,77080
3555,10,77080
3556,10,77080
3557,10,77080
3558,10,77079
3559,10,77080
3560,10,77080
3561,10,77080
3562,10,77079
3563,10,77080
3564,10,77080
3565,10,77080
3566,10,77080
3567,10,77079
3568,10,77080
3569,10,77080
3570,10,77080
3571,10,77080
3572,10,77080
3573,10,77080
3574,10,77080
3575,10,77080
3576,10,77080
3577,10,77080
3578,10,77080
3579,10,77080
3580,10,77079
3581,10,77080
3582,10,77080
3583,10,77080
3584,10,77080
3585,10,77079
3586,10,77080
3587,10,77080
3588,10,77080
3589,10,77080
3590,10,77080
3591,10,77080
3592,10,77080
3593,10,77080
3594,10,77079
3595,10,77080
3596,10,77080
3597,10,77080
3598,10,77079
3599,10,77080
3600,10,77080
3601,10,77080
3602,10,77080
3603,10,77079
3604,10,77080
3605,10,77080
3606,10,77080
3607,10,77080
3608,10,77080
3609,10,77080
3610,10,77080
3611,10,77080
3612,10,77079
3613,10,77080
3614,10,77080
3615,10,77080
3616,10,77079
3617,10,77080
3618,10,77080
3619,10,77080
3620,10,77080
3621,10,77079
